year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2012,ANA,2011-11-01,A,Washington Capitals,4,5,L,OT,15,11,1,,0,40,7,0,,0,33,63,34.4,18,49,26.9,26,23,53.1,28.6,109.6
2012,ANA,2011-11-03,A,New York Rangers,1,2,L,SO,28,15,0,,0,25,11,0,,0,43,45,48.9,30,30,50.0,17,19,47.2,61.6,98.3
2014,ANA,2013-10-22,A,Toronto Maple Leafs,2,4,L,,25,8,0,,0,23,10,1,,0,59,39,60.2,41,26,61.2,35,21,62.5,58.4,94.5
2014,ANA,2013-10-24,A,Montreal Canadiens,1,4,L,,32,17,0,,0,25,11,2,,0,51,34,60.0,38,25,60.3,26,26,50.0,64.9,90.8
2009,ANA,2008-11-04,A,Los Angeles Kings,1,0,W,OT,27,14,0,,0,35,10,,,,32,51,38.6,27,44,38.0,18,27,40.0,43.5,104.8
2019,ANA,2018-10-14,A,St. Louis Blues,3,2,W,,31,6,1,2,0,31,4,1,3,0,46,54,46.0,35,38,47.9,20,41,32.8,52.5,103.3
2019,ANA,2018-10-17,H,New York Islanders,4,1,W,,25,15,1,3,0,35,13,0,4,0,41,49,45.6,31,40,43.7,19,20,48.7,38.4,109.5
2016,ANA,2015-10-24,A,Minnesota Wild,0,3,L,,15,8,0,1,0,30,2,0,5,1,35,43,44.9,20,33,37.7,21,29,42.0,40.0,92.0
2016,ANA,2015-10-26,A,Chicago Blackhawks,0,1,L,OT,39,25,0,3,0,24,15,0,3,0,48,41,53.9,37,27,57.8,28,21,57.1,65.3,95.2
2011,ANA,2010-11-03,H,Tampa Bay Lightning,3,2,W,OT,30,8,1,,0,34,8,1,,0,42,44,48.8,33,37,47.1,22,26,45.8,41.3,105.8
