year,team,opp,date_game,player,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
2019,BUF,CAR,2019-01-11,Carter Hutton,L,4,30,26,.867,0,0,57:52
2018,CAR,TBL,2018-01-09,Cam Ward,L,5,34,29,.853,0,0,57:28
2016,PIT,CAR,2016-01-17,Marc-Andre Fleury,W,0,22,22,1.000,1,0,60:00
2017,PIT,CAR,2017-01-20,Matt Murray,W,1,28,27,.964,0,0,59:59
2019,NSH,CAR,2019-01-13,Pekka Rinne,L,5,20,15,.750,0,0,29:30
2019,NSH,CAR,2019-01-13,Juuse Saros,,0,13,13,1.000,0,0,29:24
2019,NSH,CAR,2019-01-13,Empty Net,,1,1,0,.000,0,0,
2018,CGY,CAR,2018-01-14,Mike Smith,W,1,39,38,.974,0,0,59:46
2015,OTT,CAR,2015-01-17,Craig Anderson,L,3,28,25,.893,0,0,58:41
2018,WSH,CAR,2018-01-12,Philipp Grubauer,W,3,39,36,.923,0,0,60:00
2018,WSH,CAR,2018-01-11,Braden Holtby,L,2,32,30,.938,0,0,57:31
2018,WSH,CAR,2018-01-11,Empty Net,,1,1,0,.000,0,0,
2016,VAN,CAR,2016-01-15,Jacob Markstrom,W,2,40,38,.950,0,0,63:15
2019,TBL,CAR,2019-01-10,Andrei Vasilevskiy,W,1,27,26,.963,0,0,59:24
2015,VAN,CAR,2015-01-16,Ryan Miller,W,0,28,28,1.000,1,0,59:48
2017,NYI,CAR,2017-01-14,Thomas Greiss,L,7,43,36,.837,0,0,53:53
2016,TOR,CAR,2016-01-21,James Reimer,O,1,41,40,.976,0,0,62:54
2017,NYI,CAR,2017-01-14,Jean-Francois Berube,,0,2,2,1.000,0,0,6:07
2017,CBJ,CAR,2017-01-17,Sergei Bobrovsky,W,1,25,24,.960,0,0,59:47
2015,TOR,CAR,2015-01-19,James Reimer,,0,18,18,1.000,0,0,38:03
2015,TOR,CAR,2015-01-19,Jonathan Bernier,L,3,13,10,.769,0,0,20:42
2015,TOR,CAR,2015-01-19,Empty Net,,1,1,0,.000,0,0,
2018,TBL,CAR,2018-01-09,Andrei Vasilevskiy,W,4,32,28,.875,0,0,60:00
2015,CAR,COL,2015-01-13,Anton Khudobin,W,2,30,28,.933,0,0,65:00
2016,CAR,PIT,2016-01-12,Cam Ward,W,2,25,23,.920,0,0,62:58
2019,CAR,NYI,2019-01-08,Curtis McElhinney,W,3,31,28,.903,0,0,60:00
2018,CAR,BOS,2018-01-06,Scott Darling,,5,28,23,.821,0,0,54:17
2018,CAR,BOS,2018-01-06,Cam Ward,L,2,2,0,.000,0,0,5:43
2016,CAR,STL,2016-01-14,Eddie Lack,W,1,24,23,.958,0,0,59:21
2016,CAR,CBJ,2016-01-09,Cam Ward,W,3,24,21,.875,0,0,62:44
2019,CAR,OTT,2019-01-06,Petr Mrazek,W,4,31,27,.871,0,0,60:00
2019,CAR,CBJ,2019-01-04,Curtis McElhinney,W,2,24,22,.917,0,0,59:56
2017,CAR,BUF,2017-01-13,Cam Ward,W,2,38,36,.947,0,0,60:00
2018,CAR,WSH,2018-01-02,Cam Ward,O,5,26,21,.808,0,0,61:47
2015,CAR,STL,2015-01-10,Cam Ward,O,4,35,31,.886,0,0,65:00
2018,CAR,PIT,2018-01-04,Cam Ward,W,0,21,21,1.000,1,0,60:00
2015,CAR,BUF,2015-01-08,Cam Ward,W,2,20,18,.900,0,0,60:00
2017,CAR,BOS,2017-01-08,Cam Ward,W,3,35,32,.914,0,0,61:34
2016,CAR,VAN,2016-01-06,Eddie Lack,L,3,21,18,.857,0,0,59:08
2016,CAR,CBJ,2016-01-08,Cam Ward,W,1,36,35,.972,0,0,60:00
2017,CAR,CBJ,2017-01-10,Cam Ward,W,3,27,24,.889,0,0,59:43
2018,CAR,PHI,2018-12-31,Curtis McElhinney,W,1,23,22,.957,0,0,60:00
2015,CAR,NSH,2015-01-06,Cam Ward,L,3,26,23,.885,0,0,58:24
2017,CAR,STL,2017-12-30,Scott Darling,L,3,29,26,.897,0,0,58:10
2016,CAR,EDM,2016-01-04,Cam Ward,O,1,27,26,.963,0,0,62:47
2017,CAR,CHI,2017-01-06,Cam Ward,L,2,24,22,.917,0,0,58:17
2015,CAR,BOS,2015-01-04,Anton Khudobin,W,1,20,19,.950,0,0,65:00
2015,COL,CAR,2015-01-13,Calvin Pickard,O,2,46,44,.957,0,0,65:00
2017,CAR,STL,2017-01-05,Cam Ward,W,2,23,21,.913,0,0,59:57
2019,CAR,PHI,2019-01-03,Petr Mrazek,W,3,37,34,.919,0,0,60:00
2016,PIT,CAR,2016-01-12,Marc-Andre Fleury,O,3,21,18,.857,0,0,63:00
2019,NYI,CAR,2019-01-08,Thomas Greiss,L,4,24,20,.833,0,0,58:34
2018,BOS,CAR,2018-01-06,Anton Khudobin,W,1,28,27,.964,0,0,59:57
2016,CBJ,CAR,2016-01-09,Joonas Korpisalo,O,4,30,26,.867,0,0,62:45
2016,STL,CAR,2016-01-14,Brian Elliott,L,3,24,21,.875,0,0,47:02
2016,STL,CAR,2016-01-14,Jordan Binnington,,1,4,3,.750,0,0,12:47
2019,CBJ,CAR,2019-01-04,Joonas Korpisalo,,0,14,14,1.000,0,0,30:26
2017,BUF,CAR,2017-01-13,Anders Nilsson,L,5,38,33,.868,0,0,60:00
2019,OTT,CAR,2019-01-06,Anders Nilsson,L,2,13,11,.846,0,0,32:35
2019,CBJ,CAR,2019-01-04,Sergei Bobrovsky,L,3,16,13,.813,0,0,28:01
2019,CBJ,CAR,2019-01-04,Empty Net,,1,1,0,.000,0,0,
2015,BUF,CAR,2015-01-08,Jhonas Enroth,L,5,31,26,.839,0,0,60:00
2017,BOS,CAR,2017-01-08,Zane McIntyre,O,4,30,26,.867,0,0,61:34
2016,VAN,CAR,2016-01-06,Jacob Markstrom,W,2,28,26,.929,0,0,59:46
2015,STL,CAR,2015-01-10,Jake Allen,W,1,20,19,.950,0,0,51:58
2015,STL,CAR,2015-01-10,Brian Elliott,,3,10,7,.700,0,0,12:42
2018,PIT,CAR,2018-01-04,Matt Murray,L,4,33,29,.879,0,0,60:00
2016,CBJ,CAR,2016-01-08,Anton Forsberg,L,3,28,25,.893,0,0,57:56
2019,OTT,CAR,2019-01-06,Marcus Hogberg,,3,16,13,.813,0,0,26:13
2017,CBJ,CAR,2017-01-10,Anton Forsberg,L,4,27,23,.852,0,0,58:35
2018,WSH,CAR,2018-01-02,Braden Holtby,W,4,38,34,.895,0,0,61:57
2016,CBJ,CAR,2016-01-08,Empty Net,,1,1,0,.000,0,0,
2017,CBJ,CAR,2017-01-10,Empty Net,,1,1,0,.000,0,0,
2018,PHI,CAR,2018-12-31,Michal Neuvirth,,0,23,23,1.000,0,0,36:15
2018,PHI,CAR,2018-12-31,Carter Hart,L,3,10,7,.700,0,0,22:19
2017,STL,CAR,2017-12-30,Carter Hutton,W,2,25,23,.920,0,0,60:00
2016,EDM,CAR,2016-01-04,Cam Talbot,W,0,29,29,1.000,1,0,62:47
2015,NSH,CAR,2015-01-06,Pekka Rinne,W,2,25,23,.920,0,0,59:55
2017,STL,CAR,2017-01-05,Jake Allen,L,3,28,25,.893,0,0,58:47
2017,STL,CAR,2017-01-05,Empty Net,,1,1,0,.000,0,0,
2017,CHI,CAR,2017-01-06,Scott Darling,W,1,40,39,.975,0,0,60:00
2015,BOS,CAR,2015-01-04,Tuukka Rask,O,1,36,35,.972,0,2,65:00
2019,PHI,CAR,2019-01-03,Michal Neuvirth,L,5,28,23,.821,0,0,57:25
2017,CAR,PIT,2017-12-29,Cam Ward,W,1,28,27,.964,0,0,60:00
2018,CAR,WSH,2018-12-27,Petr Mrazek,L,2,32,30,.938,0,0,58:23
2018,CAR,WSH,2018-12-27,Empty Net,,1,1,0,.000,0,0,
2015,CAR,WSH,2015-12-31,Eddie Lack,W,2,32,30,.938,0,0,60:00
2016,CAR,NSH,2016-01-02,Eddie Lack,O,2,21,19,.905,0,0,63:09
2015,CAR,PHI,2015-01-02,Cam Ward,W,1,24,23,.958,0,0,60:00
2018,CAR,NJD,2018-12-29,Curtis McElhinney,L,1,29,28,.966,0,0,58:19
2018,CAR,NJD,2018-12-29,Empty Net,,1,1,0,.000,0,0,
2016,CAR,CHI,2016-12-30,Cam Ward,W,2,29,27,.931,0,0,60:00
2017,CAR,MTL,2017-12-27,Cam Ward,W,1,24,23,.958,0,0,59:58
2014,CAR,MTL,2014-12-29,Cam Ward,L,2,18,16,.889,0,0,58:38
2015,CAR,NJD,2015-12-29,Cam Ward,L,3,24,21,.875,0,0,58:16
2017,CAR,NJD,2017-01-03,Cam Ward,L,2,17,15,.882,0,0,57:34
2017,CAR,NJD,2017-01-03,Empty Net,,1,1,0,.000,0,0,
2014,CAR,PIT,2014-12-31,Cam Ward,L,2,39,37,.949,0,0,58:59
2016,CAR,TBL,2016-12-31,Cam Ward,L,3,25,22,.880,0,0,57:23
2016,CAR,TBL,2016-12-31,Jorge Alves,,0,0,0,,0,0,0:08
2018,CAR,BOS,2018-12-23,Petr Mrazek,W,3,30,27,.900,0,0,59:51
2014,CAR,MTL,2014-12-29,Empty Net,,1,1,0,.000,0,0,
2016,CAR,PIT,2016-12-28,Cam Ward,L,3,26,23,.885,0,0,57:33
2017,CAR,BUF,2017-12-23,Cam Ward,W,2,22,20,.909,0,0,59:58
2015,CAR,CHI,2015-12-27,Eddie Lack,W,1,36,35,.972,0,0,60:00
2018,CAR,PIT,2018-12-22,Curtis McElhinney,L,3,32,29,.906,0,0,60:00
2015,CAR,NJD,2015-12-26,Cam Ward,W,1,20,19,.950,0,0,60:00
2017,CAR,NSH,2017-12-21,Cam Ward,W,1,29,28,.966,0,0,60:00
2018,CAR,DET,2018-12-20,Petr Mrazek,L,3,23,20,.870,0,0,57:08
2016,CAR,BOS,2016-12-23,Cam Ward,W,2,33,31,.939,0,0,62:58
2017,CAR,CBJ,2017-12-16,Scott Darling,W,1,36,35,.972,0,0,59:38
2018,CAR,DET,2018-12-20,Empty Net,,1,1,0,.000,0,0,
2014,CAR,NJD,2014-12-23,Anton Khudobin,W,1,19,18,.947,0,0,64:58
2017,CAR,TOR,2017-12-19,Scott Darling,L,8,36,28,.778,0,0,59:53
2014,CAR,TBL,2014-12-27,Cam Ward,L,2,38,36,.947,0,2,58:08
2018,WSH,CAR,2018-12-27,Braden Holtby,W,1,29,28,.966,0,0,59:49
2017,PIT,CAR,2017-12-29,Tristan Jarry,L,2,33,31,.939,0,0,58:37
2015,WSH,CAR,2015-12-31,Philipp Grubauer,L,3,36,33,.917,0,0,59:09
2015,WSH,CAR,2015-12-31,Empty Net,,1,1,0,.000,0,0,
2016,NSH,CAR,2016-01-02,Pekka Rinne,W,1,28,27,.964,0,0,63:09
2015,PHI,CAR,2015-01-02,Steve Mason,L,2,26,24,.923,0,0,58:08
2018,NJD,CAR,2018-12-29,MacKenzie Blackwood,W,0,37,37,1.000,1,0,60:00
2016,CHI,CAR,2016-12-30,Scott Darling,L,3,28,25,.893,0,0,58:08
2017,MTL,CAR,2017-12-27,Carey Price,L,2,35,33,.943,0,0,59:44
2015,NJD,CAR,2015-12-29,Keith Kinkaid,W,2,28,26,.929,0,0,59:31
2017,NJD,CAR,2017-01-03,Cory Schneider,W,1,30,29,.967,0,0,59:48
2018,BOS,CAR,2018-12-23,Tuukka Rask,L,5,37,32,.865,0,0,57:20
2017,MTL,CAR,2017-12-27,Empty Net,,1,1,0,.000,0,0,
2014,MTL,CAR,2014-12-29,Carey Price,W,1,29,28,.966,0,0,60:00
2016,PIT,CAR,2016-12-28,Matt Murray,,2,27,25,.926,0,0,40:00
2017,BUF,CAR,2017-12-23,Chad Johnson,L,4,38,34,.895,0,0,58:45
2014,PIT,CAR,2014-12-31,Marc-Andre Fleury,W,1,25,24,.960,0,0,59:40
2016,TBL,CAR,2016-12-31,Andrei Vasilevskiy,W,1,27,26,.963,0,0,59:44
2015,CHI,CAR,2015-12-27,Corey Crawford,L,2,27,25,.926,0,0,57:12
2015,NJD,CAR,2015-12-26,Cory Schneider,L,3,25,22,.880,0,0,58:44
2016,PIT,CAR,2016-12-28,Marc-Andre Fleury,W,0,19,19,1.000,0,0,20:00
2017,NSH,CAR,2017-12-21,Juuse Saros,,0,26,26,1.000,0,0,53:31
2018,PIT,CAR,2018-12-22,Matt Murray,W,0,39,39,1.000,1,0,60:00
2016,BOS,CAR,2016-12-23,Anton Khudobin,O,3,23,20,.870,0,0,63:01
2017,NSH,CAR,2017-12-21,Pekka Rinne,L,4,6,2,.333,0,0,6:29
2017,CBJ,CAR,2017-12-16,Sergei Bobrovsky,L,2,24,22,.917,0,0,58:20
2018,DET,CAR,2018-12-20,Jonathan Bernier,W,1,39,38,.974,0,0,60:00
2014,NJD,CAR,2014-12-23,Cory Schneider,O,1,33,32,.970,0,0,64:57
2017,TOR,CAR,2017-12-19,Frederik Andersen,W,1,33,32,.970,0,0,60:00
2014,TBL,CAR,2014-12-27,Ben Bishop,W,1,26,25,.962,0,0,59:40
2015,CAR,WSH,2015-12-21,Cam Ward,L,2,21,19,.905,0,0,57:59
2015,CAR,PHI,2015-12-15,Eddie Lack,O,4,31,27,.871,0,0,61:42
2015,CAR,PIT,2015-12-19,Cam Ward,W,1,38,37,.974,0,0,60:00
2017,CAR,BUF,2017-12-15,Cam Ward,W,4,41,37,.902,0,0,62:13
2016,CAR,BUF,2016-12-22,Cam Ward,W,1,23,22,.957,0,0,59:43
2018,CAR,ARI,2018-12-16,Petr Mrazek,W,0,23,23,1.000,1,0,58:57
2014,CAR,NYR,2014-12-20,Cam Ward,O,2,34,32,.941,0,0,65:00
2018,CAR,WSH,2018-12-14,Scott Darling,O,5,29,24,.828,0,0,64:58
2016,CAR,SJS,2016-12-10,Cam Ward,L,4,20,16,.800,0,0,58:02
2018,CAR,TOR,2018-12-11,Petr Mrazek,L,4,29,25,.862,0,0,59:27
2017,CAR,SJS,2017-12-07,Cam Ward,O,5,33,28,.848,0,0,60:22
2017,CAR,LAK,2017-12-09,Scott Darling,O,3,21,18,.857,0,0,63:56
2014,CAR,PHI,2014-12-13,Anton Khudobin,L,5,23,18,.783,0,0,60:00
2016,CAR,VAN,2016-12-13,Michael Leighton,W,3,16,13,.813,0,0,34:36
2016,CAR,VAN,2016-12-13,Cam Ward,,3,18,15,.833,0,0,25:24
2014,CAR,MTL,2014-12-16,Cam Ward,L,4,29,25,.862,0,0,60:00
2015,CAR,ARI,2015-12-12,Eddie Lack,W,4,29,25,.862,0,0,60:53
2017,CAR,CBJ,2017-11-28,Scott Darling,O,2,38,36,.947,0,0,65:00
2014,CAR,WSH,2014-12-04,Anton Khudobin,L,2,28,26,.929,0,0,57:03
2016,CAR,NYR,2016-12-03,Michael Leighton,L,4,23,19,.826,0,0,58:23
2018,CAR,NYI,2018-11-24,Scott Darling,L,4,19,15,.789,0,0,59:56
2014,CAR,NSH,2014-12-02,Cam Ward,W,1,33,32,.970,0,0,60:00
2015,CAR,ANA,2015-12-11,Eddie Lack,W,1,32,31,.969,0,0,60:00
2018,CAR,ANA,2018-12-07,Petr Mrazek,W,1,19,18,.947,0,2,60:00
2016,CAR,BOS,2016-12-01,Cam Ward,O,1,35,34,.971,0,0,65:00
2015,CAR,NJD,2015-12-03,Eddie Lack,L,5,27,22,.815,0,0,59:16
2015,WSH,CAR,2015-12-21,Philipp Grubauer,W,1,32,31,.969,0,0,60:00
2015,PHI,CAR,2015-12-15,Michal Neuvirth,W,3,32,29,.906,0,0,61:42
2015,PIT,CAR,2015-12-19,Matt Murray,L,2,26,24,.923,0,0,59:01
2017,BUF,CAR,2017-12-15,Chad Johnson,O,5,34,29,.853,0,0,62:15
2016,BUF,CAR,2016-12-22,Robin Lehner,L,2,33,31,.939,0,0,58:52
2014,NYR,CAR,2014-12-20,Henrik Lundqvist,W,2,20,18,.900,0,0,64:55
2018,WSH,CAR,2018-12-14,Braden Holtby,W,5,27,22,.815,0,0,65:00
2016,BUF,CAR,2016-12-22,Empty Net,,1,1,0,.000,0,0,
2016,SJS,CAR,2016-12-10,Aaron Dell,W,3,33,30,.909,0,0,60:00
2018,TOR,CAR,2018-12-11,Frederik Andersen,W,1,30,29,.967,0,0,60:00
2017,SJS,CAR,2017-12-07,Martin Jones,W,4,25,21,.840,0,0,60:22
2018,ARI,CAR,2018-12-16,Adin Hill,L,3,27,24,.889,0,0,60:00
2017,LAK,CAR,2017-12-09,Jonathan Quick,W,2,34,32,.941,0,0,64:40
2014,MTL,CAR,2014-12-16,Carey Price,W,1,26,25,.962,0,0,60:00
2015,ARI,CAR,2015-12-12,Anders Lindback,O,5,33,28,.848,0,0,59:37
2014,WSH,CAR,2014-12-04,Braden Holtby,W,1,30,29,.967,0,0,60:00
2016,NYR,CAR,2016-12-03,Henrik Lundqvist,W,2,28,26,.929,0,0,60:00
2014,PHI,CAR,2014-12-13,Steve Mason,W,1,26,25,.962,0,0,60:00
2014,NSH,CAR,2014-12-02,Pekka Rinne,L,2,25,23,.920,0,0,58:40
2017,CBJ,CAR,2017-11-28,Joonas Korpisalo,W,2,31,29,.935,0,0,64:56
2015,ANA,CAR,2015-12-11,John Gibson,L,3,17,14,.824,0,0,40:00
2016,VAN,CAR,2016-12-13,Ryan Miller,,6,30,24,.800,0,0,45:56
2016,VAN,CAR,2016-12-13,Jacob Markstrom,L,1,5,4,.800,0,0,13:24
2018,NYI,CAR,2018-11-24,Thomas Greiss,W,1,27,26,.963,0,0,60:00
2018,ANA,CAR,2018-12-07,John Gibson,L,3,35,32,.914,0,0,58:59
2015,ANA,CAR,2015-12-11,Frederik Andersen,,1,6,5,.833,0,0,19:33
2015,ANA,CAR,2015-12-11,Empty Net,,1,1,0,.000,0,0,
2016,VAN,CAR,2016-12-13,Empty Net,,1,1,0,.000,0,0,
2016,BOS,CAR,2016-12-01,Anton Khudobin,W,1,30,29,.967,0,0,64:19
2015,NJD,CAR,2015-12-03,Keith Kinkaid,W,1,31,30,.968,0,0,59:48
2018,ANA,CAR,2018-12-07,Empty Net,,1,1,0,.000,0,0,
2015,CAR,NYR,2015-11-30,Cam Ward,L,4,22,18,.818,0,0,58:32
2016,CAR,NYR,2016-11-29,Cam Ward,L,3,21,18,.857,0,0,58:39
2014,CAR,PIT,2014-11-28,Cam Ward,W,2,22,20,.909,0,0,60:00
2017,CAR,NSH,2017-11-26,Scott Darling,W,3,35,32,.914,0,0,65:00
2018,CAR,FLA,2018-11-23,Curtis McElhinney,W,1,35,34,.971,0,0,60:00
2014,CAR,PIT,2014-11-29,Anton Khudobin,L,3,33,30,.909,0,0,58:31
2017,CAR,TOR,2017-11-24,Cam Ward,,4,16,12,.750,0,0,40:00
2017,CAR,TOR,2017-11-24,Scott Darling,L,1,9,8,.889,0,0,17:40
2018,CAR,TOR,2018-11-21,Curtis McElhinney,W,2,32,30,.938,0,0,60:00
2015,CAR,BUF,2015-11-27,Cam Ward,L,3,14,11,.786,0,0,39:51
2015,CAR,BUF,2015-11-27,Eddie Lack,,1,7,6,.857,0,0,20:00
2014,CAR,FLA,2014-11-26,Cam Ward,L,1,28,27,.964,0,0,58:20
2017,CAR,NYR,2017-11-22,Scott Darling,L,6,27,21,.778,0,0,59:52
2016,CAR,OTT,2016-11-26,Cam Ward,L,2,24,22,.917,0,0,57:48
2016,CAR,FLA,2016-11-27,Michael Leighton,W,2,33,31,.939,0,0,60:00
2015,CAR,EDM,2015-11-25,Cam Ward,W,1,31,30,.968,0,0,60:00
2018,CAR,NJD,2018-11-18,Curtis McElhinney,W,1,34,33,.971,0,0,60:00
2018,CAR,CBJ,2018-11-17,Scott Darling,L,4,24,20,.833,0,0,60:00
2018,CAR,CHI,2018-11-12,Scott Darling,W,2,35,33,.943,0,0,61:10
2014,CAR,COL,2014-11-22,Cam Ward,L,4,35,31,.886,0,0,58:39
2017,CAR,NYI,2017-11-19,Cam Ward,W,2,29,27,.931,0,0,60:00
2016,CAR,TOR,2016-11-22,Cam Ward,W,1,26,25,.962,0,0,60:00
2016,CAR,MTL,2016-11-24,Cam Ward,L,2,22,20,.909,0,0,58:19
2017,CAR,BUF,2017-11-18,Scott Darling,W,1,25,24,.960,0,0,59:47
2015,CAR,PHI,2015-11-23,Eddie Lack,O,3,36,33,.917,0,0,59:58
2017,CAR,NYI,2017-11-16,Scott Darling,L,5,35,30,.857,0,0,59:21
2015,CAR,LAK,2015-11-22,Cam Ward,W,3,29,26,.897,0,0,60:00
2017,CAR,NYI,2017-11-16,Empty Net,,1,1,0,.000,0,0,
2015,CAR,TOR,2015-11-20,Cam Ward,O,1,25,24,.960,0,0,65:00
2014,CAR,LAK,2014-11-20,Cam Ward,L,3,39,36,.923,0,0,58:04
2015,NYR,CAR,2015-11-30,Henrik Lundqvist,W,3,36,33,.917,0,0,60:00
2017,TOR,CAR,2017-11-24,Frederik Andersen,W,4,47,43,.915,0,0,60:00
2018,TOR,CAR,2018-11-21,Frederik Andersen,L,3,43,40,.930,0,0,58:58
2014,PIT,CAR,2014-11-28,Marc-Andre Fleury,L,3,34,31,.912,0,0,59:21
2014,PIT,CAR,2014-11-28,Empty Net,,1,1,0,.000,0,0,
2016,NYR,CAR,2016-11-29,Henrik Lundqvist,W,2,28,26,.929,0,0,60:00
2017,NSH,CAR,2017-11-26,Juuse Saros,O,3,36,33,.917,0,0,64:04
2018,FLA,CAR,2018-11-23,James Reimer,L,2,28,26,.929,0,0,39:17
2018,FLA,CAR,2018-11-23,Roberto Luongo,,1,10,9,.900,0,0,19:22
2014,PIT,CAR,2014-11-29,Thomas Greiss,W,2,34,32,.941,0,0,59:53
2015,BUF,CAR,2015-11-27,Chad Johnson,W,1,28,27,.964,0,0,60:00
2014,FLA,CAR,2014-11-26,Roberto Luongo,W,0,11,11,1.000,0,0,30:22
2018,TOR,CAR,2018-11-21,Empty Net,,2,2,0,.000,0,0,
2018,FLA,CAR,2018-11-23,Empty Net,,1,1,0,.000,0,0,
2017,NYR,CAR,2017-11-22,Henrik Lundqvist,W,1,33,32,.970,0,0,60:00
2014,FLA,CAR,2014-11-26,Al Montoya,,0,22,22,1.000,0,0,29:38
2016,OTT,CAR,2016-11-26,Craig Anderson,W,1,33,32,.970,0,0,60:00
2015,EDM,CAR,2015-11-25,Anders Nilsson,L,3,26,23,.885,0,0,59:40
2018,NJD,CAR,2018-11-18,Cory Schneider,L,2,25,23,.920,0,0,58:55
2018,CBJ,CAR,2018-11-17,Sergei Bobrovsky,W,1,31,30,.968,0,0,60:00
2018,CHI,CAR,2018-11-12,Cam Ward,O,3,40,37,.925,0,0,61:16
2016,FLA,CAR,2016-11-27,James Reimer,L,3,27,24,.889,0,0,58:41
2015,EDM,CAR,2015-11-25,Empty Net,,1,1,0,.000,0,0,
2016,TOR,CAR,2016-11-22,Frederik Andersen,L,2,29,27,.931,0,0,58:15
2014,COL,CAR,2014-11-22,Calvin Pickard,W,0,17,17,1.000,0,0,43:10
2014,COL,CAR,2014-11-22,Reto Berra,,3,10,7,.700,0,0,16:50
2017,BUF,CAR,2017-11-18,Chad Johnson,L,2,32,30,.938,0,0,58:57
2017,BUF,CAR,2017-11-18,Empty Net,,1,1,0,.000,0,0,
2017,NYI,CAR,2017-11-16,Thomas Greiss,W,4,32,28,.875,0,0,59:57
2016,MTL,CAR,2016-11-24,Carey Price,W,1,32,31,.969,0,0,59:57
2017,NYI,CAR,2017-11-19,Jaroslav Halak,L,4,32,28,.875,0,0,60:00
2015,PHI,CAR,2015-11-23,Michal Neuvirth,W,2,33,31,.939,0,0,60:19
2015,TOR,CAR,2015-11-20,James Reimer,W,1,34,33,.971,0,0,65:00
2014,LAK,CAR,2014-11-20,Jonathan Quick,W,2,27,25,.926,0,0,60:00
2015,LAK,CAR,2015-11-22,Jonathan Quick,L,4,21,17,.810,0,0,40:00
2015,LAK,CAR,2015-11-22,Jhonas Enroth,,0,8,8,1.000,0,0,18:29
2018,CAR,CHI,2018-11-08,Scott Darling,W,3,38,35,.921,0,0,60:00
2016,CAR,WPG,2016-11-20,Cam Ward,W,1,29,28,.966,0,0,59:23
2017,CAR,CBJ,2017-11-10,Cam Ward,W,1,26,25,.962,0,0,60:00
2017,CAR,CHI,2017-11-11,Scott Darling,O,4,30,26,.867,0,0,61:33
2017,CAR,DAL,2017-11-13,Scott Darling,W,1,26,25,.962,0,0,59:59
2014,CAR,SJS,2014-11-16,Anton Khudobin,L,1,18,17,.944,0,0,58:56
2014,CAR,SJS,2014-11-16,Empty Net,,1,1,0,.000,0,0,
2015,CAR,ANA,2015-11-16,Eddie Lack,L,3,19,16,.842,0,0,59:34
2015,CAR,ANA,2015-11-16,Empty Net,,1,1,0,.000,0,0,
2014,CAR,DAL,2014-11-18,Cam Ward,W,4,27,23,.852,0,0,59:44
2016,CAR,MTL,2016-11-18,Cam Ward,W,2,33,31,.939,0,0,60:00
2018,CAR,DET,2018-11-10,Scott Darling,O,3,32,29,.906,0,0,65:00
2015,CAR,PHI,2015-11-14,Cam Ward,O,3,19,16,.842,0,0,60:34
2014,CAR,BOS,2014-11-15,Cam Ward,L,2,25,23,.920,0,0,58:04
2015,CAR,MIN,2015-11-12,Cam Ward,O,3,21,18,.857,0,0,63:29
2016,CAR,SJS,2016-11-15,Cam Ward,W,0,22,22,1.000,1,0,59:47
2018,CAR,STL,2018-11-06,Curtis McElhinney,L,3,19,16,.842,0,0,59:45
2017,CAR,ARI,2017-11-04,Scott Darling,O,1,24,23,.958,0,0,64:47
2018,CAR,VEG,2018-11-03,Scott Darling,L,3,25,22,.880,0,0,56:51
2014,CAR,WPG,2014-11-13,Cam Ward,L,2,36,34,.944,0,0,58:39
2018,CAR,STL,2018-11-06,Empty Net,,1,1,0,.000,0,0,
2017,CAR,FLA,2017-11-07,Scott Darling,W,1,31,30,.968,0,0,60:00
2014,CAR,CGY,2014-11-10,Cam Ward,W,1,23,22,.957,0,0,60:00
2017,CAR,COL,2017-11-02,Cam Ward,L,5,27,22,.815,0,0,58:23
2015,CAR,NYR,2015-11-10,Cam Ward,L,3,23,20,.870,0,0,60:00
2014,CAR,WPG,2014-11-13,Empty Net,,1,1,0,.000,0,0,
2016,CAR,WSH,2016-11-12,Cam Ward,W,1,21,20,.952,0,0,60:00
2016,CAR,ANA,2016-11-10,Cam Ward,L,3,26,23,.885,0,0,58:05
2018,CAR,ARI,2018-11-02,Petr Mrazek,O,4,25,21,.840,0,0,61:15
2015,CAR,OTT,2015-11-07,Cam Ward,W,2,21,19,.905,0,0,60:30
2016,CAR,ANA,2016-11-10,Eddie Lack,,0,0,0,,0,0,0:28
2016,CAR,ANA,2016-11-10,Empty Net,,1,1,0,.000,0,0,
2018,CAR,BOS,2018-10-30,Scott Darling,L,3,31,28,.903,0,0,57:39
2018,CHI,CAR,2018-11-08,Corey Crawford,L,4,34,30,.882,0,0,58:03
2016,WPG,CAR,2016-11-20,Connor Hellebuyck,L,3,40,37,.925,0,0,58:40
2017,CBJ,CAR,2017-11-10,Sergei Bobrovsky,L,2,28,26,.929,0,0,59:34
2017,CHI,CAR,2017-11-11,Anton Forsberg,W,3,38,35,.921,0,0,61:39
2017,DAL,CAR,2017-11-13,Ben Bishop,L,5,28,23,.821,0,0,60:00
2014,SJS,CAR,2014-11-16,Troy Grosenick,W,0,45,45,1.000,1,0,59:56
2017,CBJ,CAR,2017-11-10,Empty Net,,1,1,0,.000,0,0,
2015,ANA,CAR,2015-11-16,Anton Khudobin,W,1,25,24,.960,0,0,60:00
2014,DAL,CAR,2014-11-18,Kari Lehtonen,,4,16,12,.750,0,0,35:54
2016,MTL,CAR,2016-11-18,Al Montoya,L,3,18,15,.833,0,0,59:09
2014,DAL,CAR,2014-11-18,Anders Lindback,L,2,9,7,.778,0,0,21:32
